"","Course.Identifier","College","Department","Merged","Subject.Code","Catalog.Number","Course.Description","Course.Level","Total.Student.Count","D_GRADE_COUNT","FAIL_GRADE_COUNT","WITHDRAW_GRADE_COUNT","DEW_COUNT","PASS_GRADE_COUNT","WITHDRAW_FULLMED_GRADE_COUNT","INCOMPLETE_UNGRADED_COUNT","TERM_LD","ACAD_YR_SID","Percent.D.Grade","Percent.E.Grade","Percent.W.Grade","Percent.DEW","Percent.Passed","Per.Full..Medical.Withdrawal","Per.Ungraded..Incomplete","P.F.Opt","Units","Class..","Sections","Total.Enroll","Max.Enroll","Rm.Cap","Early_Morning","Mid_Morning","Early_Afternoon","Mid_Afternoon","Evening","Asynchronous","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Laboratory","Lecture","Colloquim","Seminar","Workshop","Discussion","Studio","Practicum","In_Person","Full_Online","IntractTV","Hybrid","Live_Online","Reg_Session","First_Half_Session","Second_Half_Session","First_Third_Session","Second_Third_Session","Third_Third_Session","Ten_Week","Thirteen_Week","Other","College_Number"
"4185","Spring 2020_AME_300","College of Engineering","Aerospace & Mechanical Engr","AME_300","AME","300","Instrumentation Lab","Upper Division",85,0,5,1,6,79,0,0,"Spring 2020",2020,0,5.9,1.2,7.1,92.9,0,0,"",3,528900,7,170,216,148,1,1,0,5,0,0,2,1,2,1,3,0,0,6,1,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,7
"4186","Spring 2020_AME_301","College of Engineering","Aerospace & Mechanical Engr","AME_301","AME","301","Engineering Analysis","Upper Division",65,0,4,3,7,58,0,0,"Spring 2020",2020,0,6.2,4.6,10.8,89.2,0,0,"",3,58700,1,65,95,68,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4187","Spring 2020_AME_302","College of Engineering","Aerospace & Mechanical Engr","AME_302","AME","302","Numerical Methods","Upper Division",145,0,1,2,3,142,0,0,"Spring 2020",2020,0,0.7,1.4,2.1,97.9,0,0,"",3,156474,2,112,130,126,0,0,2,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7
"4188","Spring 2020_AME_313","College of Engineering","Aerospace & Mechanical Engr","AME_313","AME","313","Engineering Design Laboratory","Upper Division",87,0,1,1,2,85,0,0,"Spring 2020",2020,0,1.1,1.1,2.3,97.7,0,0,"",1,454768,6,74,72,6,1,2,3,0,0,0,2,1,2,1,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,7
"4189","Spring 2020_AME_320","College of Engineering","Aerospace & Mechanical Engr","AME_320","AME","320","Aerodynamics","Upper Division",12,0,0,0,0,12,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,66821,1,12,55,50,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4190","Spring 2020_AME_321","College of Engineering","Aerospace & Mechanical Engr","AME_321","AME","321","Aircraft Performance","Upper Division",35,0,5,0,5,30,0,0,"Spring 2020",2020,0,14.3,0,14.3,85.7,0,0,"",3,66822,1,35,55,31,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
"4191","Spring 2020_AME_323","College of Engineering","Aerospace & Mechanical Engr","AME_323","AME","323","Gasdynamics","Upper Division",40,0,8,0,8,32,0,0,"Spring 2020",2020,0,20,0,20,80,0,0,"",3,66823,1,40,55,48,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4192","Spring 2020_AME_324A","College of Engineering","Aerospace & Mechanical Engr","AME_324A","AME","324A","Mech Behav Eng Materials","Upper Division",50,0,0,1,1,49,0,0,"Spring 2020",2020,0,0,2,2,98,0,0,"",3,93801,1,50,50,225,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4193","Spring 2020_AME_324B","College of Engineering","Aerospace & Mechanical Engr","AME_324B","AME","324B","Engr Component Design","Upper Division",122,0,0,1,1,121,0,0,"Spring 2020",2020,0,0,0.8,0.8,99.2,0,0,"",3,151970,2,122,130,260,1,0,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7
"4194","Spring 2020_AME_324C","College of Engineering","Aerospace & Mechanical Engr","AME_324C","AME","324C","Aerospace Structures","Upper Division",17,0,2,0,2,15,0,0,"Spring 2020",2020,0,11.8,0,11.8,88.2,0,0,"",3,88867,1,17,55,48,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4195","Spring 2020_AME_324L","College of Engineering","Aerospace & Mechanical Engr","AME_324L","AME","324L","Mechs Of Materials Lab","Upper Division",92,0,1,3,4,88,0,0,"Spring 2020",2020,0,1.1,3.3,4.3,95.7,0,0,"",1,350458,5,92,98,5,0,0,0,0,5,0,1,1,1,1,1,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,7
"4196","Spring 2020_AME_331","College of Engineering","Aerospace & Mechanical Engr","AME_331","AME","331","Intro to Fluid Mechanics","Upper Division",62,0,3,1,4,58,0,0,"Spring 2020",2020,0,4.8,1.6,6.5,93.5,0,0,"",3,69973,1,62,96,142,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4197","Spring 2020_AME_352","College of Engineering","Aerospace & Mechanical Engr","AME_352","AME","352","Dynamics Of Machines","Upper Division",74,0,1,1,2,72,0,0,"Spring 2020",2020,0,1.4,1.4,2.7,97.3,0,0,"",3,77149,1,38,70,132,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4198","Spring 2020_AME_400","College of Engineering","Aerospace & Mechanical Engr","AME_400","AME","400","Senior Mechanical Lab","Upper Division",47,0,1,0,1,46,0,0,"Spring 2020",2020,0,2.1,0,2.1,97.9,0,0,"",2,546515,6,94,180,252,0,0,3,3,0,0,1,3,1,0,1,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,7
"4199","Spring 2020_AME_410","College of Engineering","Aerospace & Mechanical Engr","AME_410","AME","410","Additive Manufacturing","Upper Division",14,0,0,0,0,14,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,181814,2,28,70,68,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7
"4200","Spring 2020_AME_422","College of Engineering","Aerospace & Mechanical Engr","AME_422","AME","422","Aerospace Engineering Design","Upper Division",30,0,0,0,0,30,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,77158,1,30,50,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4201","Spring 2020_AME_426","College of Engineering","Aerospace & Mechanical Engr","AME_426","AME","426","Rocket Propulsion","Upper Division",17,0,0,0,0,17,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,70500,1,17,55,48,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4202","Spring 2020_AME_431","College of Engineering","Aerospace & Mechanical Engr","AME_431","AME","431","Num Mth Fld Mech+Ht Trsf","Upper Division",30,0,2,1,3,27,0,0,"Spring 2020",2020,0,6.7,3.3,10,90,0,0,"",3,93932,1,30,40,51,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4203","Spring 2020_AME_432","College of Engineering","Aerospace & Mechanical Engr","AME_432","AME","432","Heat Transfer","Upper Division",32,0,1,1,2,30,0,0,"Spring 2020",2020,0,3.1,3.1,6.3,93.8,0,0,"",3,79525,1,32,55,60,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4204","Spring 2020_AME_434","College of Engineering","Aerospace & Mechanical Engr","AME_434","AME","434","Internal Combustion Engines","Upper Division",49,0,1,2,3,46,0,0,"Spring 2020",2020,0,2,4.1,6.1,93.9,0,0,"",3,93947,1,49,48,44,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4205","Spring 2020_AME_442A","College of Engineering","Aerospace & Mechanical Engr","AME_442A","AME","442A","Hvac System Design","Upper Division",32,0,0,0,0,32,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,96346,1,32,45,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
"4206","Spring 2020_AME_452","College of Engineering","Aerospace & Mechanical Engr","AME_452","AME","452","Planar Multibd Dyn/Applc","Upper Division",28,0,0,0,0,28,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,96344,1,28,45,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
"4207","Spring 2020_AME_455","College of Engineering","Aerospace & Mechanical Engr","AME_455","AME","455","Control System Design","Upper Division",93,0,0,1,1,92,0,0,"Spring 2020",2020,0,0,1.1,1.1,98.9,0,0,"Y",3,84997,1,93,100,130,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4208","Spring 2020_AME_460","College of Engineering","Aerospace & Mechanical Engr","AME_460","AME","460","Mechanical Vibrations","Upper Division",32,0,0,0,0,32,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,96345,1,32,45,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
"4209","Spring 2020_AME_462","College of Engineering","Aerospace & Mechanical Engr","AME_462","AME","462","Composite Materials","Upper Division",8,0,1,1,2,6,0,0,"Spring 2020",2020,0,12.5,12.5,25,75,0,0,"",3,74157,1,8,30,48,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4210","Spring 2020_AME_463","College of Engineering","Aerospace & Mechanical Engr","AME_463","AME","463","Finite Elem Anal Ansys","Upper Division",62,0,0,5,5,57,0,0,"Spring 2020",2020,0,0,8.1,8.1,91.9,0,0,"",3,66899,1,62,96,68,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4211","Spring 2020_AME_480","College of Engineering","Aerospace & Mechanical Engr","AME_480","AME","480","Intro to Nuclear Engr","Upper Division",9,0,2,0,2,7,0,0,"Spring 2020",2020,0,22.2,0,22.2,77.8,0,0,"",3,79526,1,9,25,33,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"4212","Spring 2020_AME_487","College of Engineering","Aerospace & Mechanical Engr","AME_487","AME","487","Design of Mechatronic Systems","Upper Division",11,0,0,0,0,11,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,171868,2,22,62,39,0,0,0,2,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7
"4213","Spring 2020_ANTH_150A1","College of Social & Behav Sci","School of Anthropology","ANTH_150A1","ANTH","150A1","Race, Ethnicity+Am Dream","Lower Division",163,2,16,5,23,134,6,0,"Spring 2020",2020,1.2,9.8,3.1,14.1,82.2,3.7,0,"",3,625984,7,326,360,439,1,2,3,1,0,0,1,0,1,0,6,0,0,0,1,0,0,0,6,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,5
"4214","Spring 2020_ANTH_150B1","College of Social & Behav Sci","School of Anthropology","ANTH_150B1","ANTH","150B1","Many Ways of Being Human","Lower Division",220,3,24,9,36,181,3,0,"Spring 2020",2020,1.4,10.9,4.1,16.4,82.3,1.4,0,"",3,742873,9,367,436,497,2,3,2,1,0,1,2,1,2,1,6,0,0,0,3,0,0,0,6,0,0,8,1,0,0,0,7,0,2,0,0,0,0,0,0,5
"4215","Spring 2020_ANTH_150C1","College of Social & Behav Sci","School of Anthropology","ANTH_150C1","ANTH","150C1","Humanity: A How to Guide","Lower Division",35,0,6,2,8,27,0,0,"Spring 2020",2020,0,17.1,5.7,22.9,77.1,0,0,"",3,189766,2,70,225,151,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,5
"4216","Spring 2020_ANTH_160A1","College of Social & Behav Sci","School of Anthropology","ANTH_160A1","ANTH","160A1","World Archaeology","Lower Division",266,3,27,9,39,223,4,0,"Spring 2020",2020,1.1,10.2,3.4,14.7,83.8,1.5,0,"",3,705256,9,442,450,475,1,4,2,1,0,1,1,1,1,1,6,0,0,0,3,0,0,0,6,0,0,8,1,0,0,0,8,0,1,0,0,0,0,0,0,5
"4217","Spring 2020_ANTH_160D2","College of Social & Behav Sci","School of Anthropology","ANTH_160D2","ANTH","160D2","Origins of Hum Diversity","Lower Division",215,5,40,8,53,157,5,0,"Spring 2020",2020,2.3,18.6,3.7,24.7,73,2.3,0,"",3,551072,7,321,450,540,2,2,2,1,0,0,1,1,1,1,5,0,0,0,2,0,0,0,5,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,5
"4218","Spring 2020_ANTH_170C1","College of Social & Behav Sci","School of Anthropology","ANTH_170C1","ANTH","170C1","Human Var in Mod World","Lower Division",93,0,21,4,25,68,0,0,"Spring 2020",2020,0,22.6,4.3,26.9,73.1,0,0,"",3,395876,5,186,225,136,1,2,2,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5
"4219","Spring 2020_ANTH_200","College of Social & Behav Sci","School of Anthropology","ANTH_200","ANTH","200","Cultural Anthropology","Lower Division",38,1,4,1,6,30,2,0,"Spring 2020",2020,2.6,10.5,2.6,15.8,78.9,5.3,0,"",3,59338,1,38,40,75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4220","Spring 2020_ANTH_202","College of Social & Behav Sci","School of Anthropology","ANTH_202","ANTH","202","Applying Anth Globl Cntx","Lower Division",38,0,0,1,1,37,0,0,"Spring 2020",2020,0,0,2.6,2.6,97.4,0,0,"",3,66797,1,38,75,62,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4221","Spring 2020_ANTH_203","College of Social & Behav Sci","School of Anthropology","ANTH_203","ANTH","203","Caribbean/Cannibal-Regga","Lower Division",9,0,1,0,1,8,0,0,"Spring 2020",2020,0,11.1,0,11.1,88.9,0,0,"",3,93351,1,9,20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4222","Spring 2020_ANTH_222","College of Humanities","Africana Studies","ANTH_222","ANTH","222","Afr Am Std:Hist of Ideas","Lower Division",15,2,1,1,4,11,0,0,"Spring 2020",2020,13.3,6.7,6.7,26.7,73.3,0,0,"",3,235449,3,15,180,175,1,0,0,2,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,4
"4223","Spring 2020_ANTH_235","College of Social & Behav Sci","School of Anthropology","ANTH_235","ANTH","235","Principles Archaeology","Lower Division",33,1,3,0,4,28,1,0,"Spring 2020",2020,3,9.1,0,12.1,84.8,3,0,"Y",3,70202,1,33,40,83,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4224","Spring 2020_ANTH_261","College of Social & Behav Sci","School of Anthropology","ANTH_261","ANTH","261","Hum Spec:Here/Envir/Beh","Lower Division",143,0,5,9,14,125,4,0,"Spring 2020",2020,0,3.5,6.3,9.8,87.4,2.8,0,"",3,86939,1,143,150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
"4225","Spring 2020_ANTH_265","College of Social & Behav Sci","School of Anthropology","ANTH_265","ANTH","265","Human Evolution","Lower Division",35,1,2,1,4,29,2,0,"Spring 2020",2020,2.9,5.7,2.9,11.4,82.9,5.7,0,"",3,59339,1,35,35,62,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4226","Spring 2020_ANTH_276","College of Social & Behav Sci","School of Anthropology","ANTH_276","ANTH","276","The Nature Of Language","Lower Division",37,3,1,2,6,29,2,0,"Spring 2020",2020,8.1,2.7,5.4,16.2,78.4,5.4,0,"Y",3,76806,1,37,40,48,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4227","Spring 2020_ANTH_310","College of Social & Behav Sci","School of Anthropology","ANTH_310","ANTH","310","Culture + the Individual","Upper Division",27,0,1,1,2,25,0,0,"Spring 2020",2020,0,3.7,3.7,7.4,92.6,0,0,"",3,93359,1,27,80,70,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4228","Spring 2020_ANTH_313","College of Humanities","Religious Studies and Classics","ANTH_313","ANTH","313","Health & Med in Clas Antiquity","Upper Division",15,0,1,0,1,14,0,0,"Spring 2020",2020,0,6.7,0,6.7,93.3,0,0,"",3,92149,1,15,60,56,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"4229","Spring 2020_ANTH_314","College of Social & Behav Sci","School of Anthropology","ANTH_314","ANTH","314","Race+Language In U.S.","Upper Division",28,0,2,7,9,19,0,0,"Spring 2020",2020,0,7.1,25,32.1,67.9,0,0,"",3,93361,1,28,30,35,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4230","Spring 2020_ANTH_316","College of Social & Behav Sci","Latin American Area Center","ANTH_316","ANTH","316","Sex and Salvation in Lat Amer","Upper Division",13,0,1,0,1,12,0,0,"Spring 2020",2020,0,7.7,0,7.7,92.3,0,0,"",3,95545,1,13,30,31,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4231","Spring 2020_ANTH_326","College of Social & Behav Sci","School of Anthropology","ANTH_326","ANTH","326","Domestication","Upper Division",29,0,0,0,0,29,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,93362,1,29,30,33,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4232","Spring 2020_ANTH_330","College of Social & Behav Sci","Sch Middle E/N African Studies","ANTH_330","ANTH","330","Languages & Societies:Mid East","Upper Division",13,0,0,0,0,13,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,95069,1,13,30,35,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4233","Spring 2020_ANTH_331","College of Social & Behav Sci","School of Anthropology","ANTH_331","ANTH","331","Anthropology+Development","Upper Division",14,0,0,5,5,8,1,0,"Spring 2020",2020,0,0,35.7,35.7,57.1,7.1,0,"",3,69877,1,14,30,36,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4234","Spring 2020_ANTH_333","College of Social & Behav Sci","School of Anthropology","ANTH_333","ANTH","333","Intro Archaeol Analysis","Upper Division",13,0,1,0,1,12,0,0,"Spring 2020",2020,0,7.7,0,7.7,92.3,0,0,"",3,80418,1,13,15,18,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4235","Spring 2020_ANTH_338","College of Humanities","Religious Studies and Classics","ANTH_338","ANTH","338","Intro Roman Art+Arch","Upper Division",11,0,0,0,0,11,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,95191,1,11,40,44,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"4236","Spring 2020_ANTH_339","College of Social & Behav Sci","School of Anthropology","ANTH_339","ANTH","339","Archaeology of Death","Upper Division",70,0,4,2,6,63,1,0,"Spring 2020",2020,0,5.7,2.9,8.6,90,1.4,0,"",3,85371,1,70,70,62,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4237","Spring 2020_ANTH_346","College of Social & Behav Sci","School of Anthropology","ANTH_346","ANTH","346","Clovis To Coronado","Upper Division",9,0,1,0,1,8,0,0,"Spring 2020",2020,0,11.1,0,11.1,88.9,0,0,"",3,80431,1,9,30,36,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4238","Spring 2020_ANTH_348","College of Social & Behav Sci","Latin American Area Center","ANTH_348","ANTH","348","Drug Wars/Oil Fortunes Lat Am","Upper Division",15,0,1,0,1,14,0,0,"Spring 2020",2020,0,6.7,0,6.7,93.3,0,0,"",3,83617,1,15,80,75,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4239","Spring 2020_ANTH_349","College of Social & Behav Sci","School of Anthropology","ANTH_349","ANTH","349","Daily Life in Anc. Greece/Rome","Upper Division",19,0,0,0,0,18,1,0,"Spring 2020",2020,0,0,0,0,94.7,5.3,0,"",3,93366,1,19,30,30,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4240","Spring 2020_ANTH_353","College of Social & Behav Sci","School of Anthropology","ANTH_353","ANTH","353","The Anthropology of Food","Upper Division",42,0,0,0,0,41,1,0,"Spring 2020",2020,0,0,0,0,97.6,2.4,0,"",3,83947,1,42,42,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4241","Spring 2020_ANTH_354","College of Social & Behav Sci","Sch Middle E/N African Studies","ANTH_354","ANTH","354","Middle East Food Traditions","Upper Division",20,0,0,3,3,17,0,0,"Spring 2020",2020,0,0,15,15,85,0,0,"",3,96267,1,20,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
"4242","Spring 2020_ANTH_395D","College of Social & Behav Sci","School of Anthropology","ANTH_395D","ANTH","395D","Spcl Tops Biologic Anth","Upper Division",25,0,1,0,1,23,1,0,"Spring 2020",2020,0,4,0,4,92,4,0,"",1,85182,1,25,45,62,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4243","Spring 2020_ANTH_428A","College of Humanities","Religious Studies, Cmt","ANTH_428A","ANTH","428A","Globalization: Env & Religions","Upper Division",9,0,0,1,1,7,1,0,"Spring 2020",2020,0,0,11.1,11.1,77.8,11.1,0,"",3,85006,1,9,15,32,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"4244","Spring 2020_ANTH_430","College of Humanities","Religious Studies and Classics","ANTH_430","ANTH","430","Ancient Greek Technology","Upper Division",8,0,1,0,1,7,0,0,"Spring 2020",2020,0,12.5,0,12.5,87.5,0,0,"",3,96030,1,8,15,23,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"4245","Spring 2020_ANTH_431","College of Social & Behav Sci","School of Anthropology","ANTH_431","ANTH","431","Primate Sexuality","Upper Division",11,0,0,0,0,11,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,71752,1,11,42,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4246","Spring 2020_ANTH_444","College of Social & Behav Sci","School of Anthropology","ANTH_444","ANTH","444","Intro To Medical Anth","Upper Division",42,0,1,0,1,40,1,0,"Spring 2020",2020,0,2.4,0,2.4,95.2,2.4,0,"",3,93407,1,42,42,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4247","Spring 2020_ANTH_456A","College of Social & Behav Sci","School of Anthropology","ANTH_456A","ANTH","456A","Old World Prehistory","Upper Division",10,0,0,0,0,10,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,97167,1,10,30,36,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4248","Spring 2020_ANTH_458","College of Social & Behav Sci","School of Anthropology","ANTH_458","ANTH","458","Historical Archaeology","Upper Division",9,0,0,1,1,8,0,0,"Spring 2020",2020,0,0,11.1,11.1,88.9,0,0,"",3,93415,1,9,18,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4249","Spring 2020_ANTH_472","College of Social & Behav Sci","School of Anthropology","ANTH_472","ANTH","472","Zooarchaeo+Taphonomy:Lab","Upper Division",7,0,0,0,0,7,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,93417,1,7,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"4250","Spring 2020_ANTH_474","College of Social & Behav Sci","School of Anthropology","ANTH_474","ANTH","474","Archaeometry:Art+Archeo","Upper Division",8,0,1,0,1,7,0,0,"Spring 2020",2020,0,12.5,0,12.5,87.5,0,0,"",3,93419,1,8,24,20,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
